GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
UKPQ864	0.40	2	0.58	0.718	1434	0.999	0.282	568	0.985
IAZYB68	0.40	2	0.58	0.719	1435	0.999	0.281	567	0.985
UZA098	0.41	2	0.58	0.72	1436	0.999	0.28	566	0.985
WCL246	0.41	2	0.58	0.72	1437	0.999	0.28	565	0.985
LJY7	0.41	2	0.58	0.72	1438	0.999	0.28	564	0.985
ZZD3	0.42	2	0.59	0.721	1439	0.999	0.279	563	0.985
OMUS709	0.42	2	0.59	0.721	1440	0.999	0.279	562	0.985
DAXQS608	0.42	2	0.59	0.722	1441	0.999	0.278	561	0.985
VEQ704	0.42	2	0.59	0.723	1442	0.999	0.277	560	0.985
SLPFE71	0.43	2	0.59	0.723	1443	0.999	0.277	559	0.985
GQRHK1	0.43	2	0.59	0.724	1444	0.999	0.276	558	0.985
YRKQ41	0.44	2	0.60	0.725	1445	0.999	0.275	557	0.985
ZIZS92	0.45	2	0.60	0.727	1446	0.999	0.273	556	0.984
DJXRP561	0.45	2	0.60	0.727	1447	0.999	0.273	555	0.984
OFM79	0.45	2	0.60	0.727	1448	0.999	0.273	554	0.984
DENZ35	0.45	2	0.60	0.727	1449	0.999	0.273	553	0.984
QOW5	0.45	2	0.61	0.728	1450	0.999	0.272	552	0.984
WVGKO48	0.45	2	0.61	0.728	1451	0.999	0.272	551	0.984
NGR3	0.46	2	0.61	0.728	1452	0.999	0.272	550	0.984
VYO2	0.46	2	0.61	0.729	1453	0.999	0.271	549	0.984
WWN9	0.46	2	0.61	0.73	1454	0.999	0.27	548	0.984
RCH51	0.47	2	0.61	0.73	1455	0.999	0.27	547	0.984
OHZE4	0.49	2	0.63	0.735	1456	0.999	0.265	546	0.973
PHOS82	0.50	2	0.63	0.735	1457	0.999	0.265	545	0.972
VHQ3	0.50	2	0.63	0.735	1458	0.999	0.265	544	0.972
WCJIX837	0.50	2	0.63	0.736	1459	0.999	0.264	543	0.972
DIEH916	0.50	2	0.63	0.736	1460	0.999	0.264	542	0.972
WEJ06	0.50	2	0.63	0.736	1461	0.999	0.264	541	0.972
BXDY837	0.50	2	0.63	0.736	1462	0.999	0.264	540	0.972
GEOJH186	0.50	2	0.63	0.736	1463	0.999	0.264	539	0.972
PBK1	0.51	2	0.63	0.737	1464	0.999	0.263	538	0.972
HTI57	0.51	2	0.64	0.738	1465	0.999	0.262	537	0.972
LCKS125	0.52	2	0.64	0.739	1466	0.999	0.261	536	0.972
SMGSR094	0.53	2	0.64	0.741	1467	0.999	0.259	535	0.97
PVBHP62	0.53	2	0.65	0.741	1468	0.999	0.259	534	0.97
VHPTM39	0.54	2	0.65	0.741	1469	0.999	0.259	533	0.97
FGE27	0.54	2	0.65	0.742	1470	0.999	0.258	532	0.97
MSBNZ98	0.54	2	0.65	0.742	1471	0.999	0.258	531	0.97
FPD021	0.54	2	0.65	0.742	1472	0.999	0.258	530	0.97
WDYW78	0.56	2	0.66	0.745	1473	0.999	0.255	529	0.965
MKUJZ74	0.56	2	0.66	0.745	1474	0.999	0.255	528	0.965
URNAS9	0.56	2	0.66	0.745	1475	0.999	0.255	527	0.965
WVEQ624	0.56	2	0.66	0.746	1476	0.999	0.254	526	0.965
CBQAC7	0.56	2	0.66	0.746	1477	0.999	0.254	525	0.965
QWB0	0.56	2	0.66	0.746	1478	0.999	0.254	524	0.965
JREWG31	0.57	2	0.67	0.748	1479	0.999	0.252	523	0.965
MOKBA9	0.58	2	0.67	0.749	1480	0.999	0.251	522	0.964
SYVL32	0.58	2	0.67	0.749	1481	0.999	0.251	521	0.964
PBJD453	0.58	2	0.67	0.749	1482	0.999	0.251	520	0.964
ZDSGV02	0.58	2	0.67	0.749	1483	0.999	0.251	519	0.964
YRAUE25	0.58	2	0.67	0.749	1484	0.999	0.251	518	0.964
ILCF08	0.58	2	0.67	0.749	1485	0.999	0.251	517	0.964
UUZI27	0.59	2	0.67	0.75	1486	0.999	0.25	516	0.964
GOQML415	0.59	2	0.67	0.75	1487	0.999	0.25	515	0.964
TGX176	0.60	2	0.68	0.752	1488	0.999	0.248	514	0.964
VMBEH6	0.60	2	0.68	0.752	1489	0.999	0.248	513	0.964
HMOS7	0.60	2	0.68	0.752	1490	0.999	0.248	512	0.964
IIKH367	0.60	2	0.68	0.753	1491	0.999	0.247	511	0.964
FYKPJ82	0.61	2	0.68	0.753	1492	0.999	0.247	510	0.964
WPMKC7	0.61	2	0.69	0.754	1493	0.999	0.246	509	0.964
HRIKY785	0.61	2	0.69	0.754	1494	0.999	0.246	508	0.964
RLKP1	0.61	2	0.69	0.754	1495	0.999	0.246	507	0.964
WBF4	0.61	2	0.69	0.754	1496	0.999	0.246	506	0.964
YMP489	0.62	2	0.69	0.755	1497	0.999	0.245	505	0.964
LNJM08	0.62	2	0.69	0.755	1498	0.999	0.245	504	0.964
KJZI37	0.62	2	0.69	0.755	1499	0.999	0.245	503	0.964
UESO0	0.62	2	0.69	0.755	1500	0.999	0.245	502	0.964
OSLH37	0.62	2	0.69	0.755	1501	0.999	0.245	501	0.964
RRQUT4	0.62	2	0.69	0.755	1502	0.999	0.245	500	0.964
QWSLE1	0.62	2	0.69	0.756	1503	0.999	0.244	499	0.964
GZSYQ593	0.63	2	0.70	0.758	1504	0.999	0.242	498	0.964
IJUEK96	0.64	2	0.70	0.759	1505	0.999	0.241	497	0.964
VPA06	0.65	2	0.71	0.76	1506	0.999	0.24	496	0.964
NFG923	0.65	2	0.71	0.761	1507	0.999	0.239	495	0.964
BNY6	0.65	2	0.71	0.761	1508	0.999	0.239	494	0.964
MXMC0	0.66	2	0.71	0.761	1509	0.999	0.239	493	0.964
OTYI98	0.66	2	0.71	0.762	1510	0.999	0.238	492	0.964
USX68	0.67	2	0.72	0.763	1511	0.999	0.237	491	0.964
AWJ42	0.67	2	0.72	0.763	1512	0.999	0.237	490	0.964
IVERG039	0.67	2	0.72	0.763	1513	0.999	0.237	489	0.964
FTDSZ3	0.68	2	0.72	0.764	1514	0.999	0.236	488	0.964
RFWY6	0.68	2	0.72	0.765	1515	0.999	0.235	487	0.964
MDX9	0.68	2	0.72	0.765	1516	0.999	0.235	486	0.964
MUNAJ89	0.68	2	0.72	0.765	1517	0.999	0.235	485	0.964
UAJP19	0.68	2	0.72	0.765	1518	0.999	0.235	484	0.964
LZPG2	0.68	2	0.72	0.765	1519	0.999	0.235	483	0.964
BIUX1	0.69	2	0.73	0.766	1520	0.999	0.234	482	0.964
JIWV9	0.69	2	0.73	0.766	1521	0.999	0.234	481	0.964
IAE9	0.70	2	0.73	0.768	1522	0.999	0.232	480	0.964
WOSX96	0.70	2	0.73	0.769	1523	0.999	0.231	479	0.964
UDC940	0.71	2	0.74	0.769	1524	0.999	0.231	478	0.964
SABNS973	0.71	2	0.74	0.769	1525	0.999	0.231	477	0.964
NSG2	0.71	2	0.74	0.769	1526	0.999	0.231	476	0.964
FRLEX79	0.71	2	0.74	0.769	1527	0.999	0.231	475	0.964
MRZUQ10	0.71	2	0.74	0.77	1528	0.999	0.23	474	0.964
CHD0	0.71	2	0.74	0.77	1529	0.999	0.23	473	0.964
SUPDR5	0.71	2	0.74	0.77	1530	0.999	0.23	472	0.964
CCAOB24	0.72	2	0.74	0.77	1531	0.999	0.23	471	0.964
QCIX32	0.72	2	0.74	0.77	1532	0.999	0.23	470	0.964
SEHY98	0.72	2	0.74	0.771	1533	0.999	0.229	469	0.964
BTSH6	0.72	2	0.74	0.771	1534	0.999	0.229	468	0.964
UJXO53	0.72	2	0.74	0.772	1535	0.999	0.228	467	0.964
BHWZ03	0.72	2	0.75	0.772	1536	0.999	0.228	466	0.964
DSGE37	0.73	2	0.75	0.772	1537	0.999	0.228	465	0.964
FNGVC429	0.74	2	0.75	0.774	1538	0.999	0.226	464	0.964
ZAJU8	0.74	2	0.75	0.774	1539	0.999	0.226	463	0.964
JOR28	0.74	2	0.75	0.774	1540	0.999	0.226	462	0.964
PKZ40	0.74	2	0.75	0.775	1541	0.999	0.225	461	0.964
GLM96	0.75	2	0.76	0.775	1542	0.999	0.225	460	0.964
ULJYK96	0.75	2	0.76	0.776	1543	0.999	0.224	459	0.964
ETOJ95	0.76	2	0.76	0.778	1544	0.999	0.222	458	0.964
YNV069	0.77	2	0.77	0.78	1545	0.999	0.22	457	0.964
JTKVW30	0.79	2	0.78	0.781	1546	0.999	0.219	456	0.959
NIZC983	0.79	2	0.78	0.782	1547	0.999	0.218	455	0.959
DBM1	0.79	2	0.78	0.782	1548	0.999	0.218	454	0.959
QXSM173	0.79	2	0.78	0.782	1549	0.999	0.218	453	0.959
NVJ40	0.79	2	0.78	0.783	1550	0.999	0.217	452	0.959
AMXG0	0.79	2	0.78	0.783	1551	0.999	0.217	451	0.959
LBKQA9	0.80	2	0.78	0.783	1552	0.999	0.217	450	0.959
ZZO84	0.80	2	0.78	0.783	1553	0.999	0.217	449	0.959
XKHAI2	0.80	2	0.78	0.783	1554	0.999	0.217	448	0.959
JUOYN1	0.80	2	0.78	0.784	1555	0.999	0.216	447	0.959
CDF745	0.80	2	0.79	0.784	1556	0.999	0.216	446	0.959
WTQMD74	0.81	2	0.79	0.784	1557	0.999	0.216	445	0.959
SEH613	0.81	2	0.79	0.784	1558	0.999	0.216	444	0.959
LBTSD348	0.81	2	0.79	0.785	1559	0.999	0.215	443	0.959
KLNWH76	0.81	2	0.79	0.786	1560	0.999	0.214	442	0.959
LBT8	0.81	2	0.79	0.786	1561	0.999	0.214	441	0.959
GWI4	0.81	2	0.79	0.786	1562	0.999	0.214	440	0.959
POGNU219	0.81	2	0.79	0.786	1563	0.999	0.214	439	0.959
VMOR0	0.82	2	0.80	0.787	1564	0.999	0.213	438	0.959
ICBSE5	0.83	2	0.80	0.788	1565	0.999	0.212	437	0.959
OARXN8	0.84	2	0.80	0.789	1566	0.999	0.211	436	0.959
YOBK20	0.84	2	0.80	0.789	1567	0.999	0.211	435	0.959
QTFCM802	0.84	2	0.81	0.79	1568	0.999	0.21	434	0.959
CDC59	0.85	2	0.81	0.79	1569	0.999	0.21	433	0.959
FFZI739	0.85	2	0.81	0.791	1570	0.999	0.209	432	0.959
BNYQM7	0.85	2	0.81	0.791	1571	0.999	0.209	431	0.959
YFZ164	0.85	2	0.81	0.791	1572	0.999	0.209	430	0.959
SYAFC197	0.86	2	0.81	0.792	1573	0.999	0.208	429	0.959
DGC92	0.86	2	0.82	0.793	1574	0.999	0.207	428	0.959
JYVJX5	0.87	2	0.82	0.794	1575	0.999	0.206	427	0.959
NSJM91	0.87	2	0.82	0.794	1576	0.999	0.206	426	0.959
LMTE9	0.87	2	0.82	0.794	1577	0.999	0.206	425	0.959
RION043	0.87	2	0.82	0.795	1578	0.999	0.205	424	0.959
OFWK53	0.88	2	0.82	0.795	1579	0.999	0.205	423	0.959
WUEP615	0.88	2	0.82	0.795	1580	0.999	0.205	422	0.959
JCVLN56	0.89	2	0.83	0.797	1581	0.999	0.203	421	0.959
HOTB13	0.89	2	0.83	0.797	1582	0.999	0.203	420	0.959
ZVMQZ072	0.92	2	0.84	0.801	1583	0.999	0.199	419	0.951
SGRYO7	0.92	2	0.85	0.801	1584	0.999	0.199	418	0.951
DABW1	0.92	2	0.85	0.801	1585	0.999	0.199	417	0.951
FVIF9	0.92	2	0.85	0.801	1586	0.999	0.199	416	0.951
VIRN168	0.93	2	0.85	0.802	1587	0.999	0.198	415	0.951
PAQEU5	0.93	2	0.85	0.802	1588	0.999	0.198	414	0.951
PBCY24	0.93	2	0.85	0.802	1589	0.999	0.198	413	0.951
IZK972	0.93	2	0.85	0.803	1590	0.999	0.197	412	0.951
QPSU05	0.94	2	0.85	0.803	1591	0.999	0.197	411	0.951
SZMNL175	0.94	2	0.86	0.804	1592	0.999	0.196	410	0.951
FYEDV35	0.94	2	0.86	0.804	1593	0.999	0.196	409	0.951
EMS78	0.94	2	0.86	0.804	1594	0.999	0.196	408	0.951
WTLN1	0.94	2	0.86	0.804	1595	0.999	0.196	407	0.951
YLT79	0.95	2	0.86	0.805	1596	0.999	0.195	406	0.951
PVRI74	0.95	2	0.86	0.805	1597	0.999	0.195	405	0.951
ZLMO3	0.96	2	0.87	0.807	1598	0.999	0.193	404	0.951
QTF907	0.96	2	0.87	0.807	1599	0.999	0.193	403	0.951
SVYJ582	0.96	2	0.87	0.807	1600	0.999	0.193	402	0.951
FKQH7	0.98	2	0.87	0.809	1601	0.999	0.191	401	0.951
CRV259	0.98	2	0.88	0.81	1602	0.999	0.19	400	0.951
XZAJV148	0.98	2	0.88	0.81	1603	0.999	0.19	399	0.951
LNM81	0.99	2	0.88	0.811	1604	0.999	0.189	398	0.951
XWS8	0.99	2	0.88	0.811	1605	0.999	0.189	397	0.951
XUF6	0.99	2	0.88	0.811	1606	0.999	0.189	396	0.951
DWIS380	0.99	2	0.88	0.812	1607	0.999	0.188	395	0.951
BEDFY75	1.00	2	0.89	0.812	1608	0.999	0.188	394	0.951
PQOBL42	1.00	2	0.89	0.813	1609	0.999	0.187	393	0.951
SSP027	1.00	2	0.89	0.813	1610	0.999	0.187	392	0.951
GSX4	1.01	2	0.89	0.814	1611	0.999	0.186	391	0.951
XWAH9	1.01	2	0.89	0.814	1612	0.999	0.186	390	0.951
OUJ67	1.02	2	0.90	0.815	1613	0.999	0.185	389	0.951
APFH180	1.02	2	0.90	0.816	1614	0.999	0.184	388	0.95
EESDL1	1.03	2	0.90	0.816	1615	0.999	0.184	387	0.95
WTLI483	1.03	2	0.90	0.816	1616	0.999	0.184	386	0.95
JGNVH104	1.03	2	0.90	0.817	1617	0.999	0.183	385	0.95
SRA962	1.05	2	0.91	0.819	1618	0.999	0.181	384	0.943
PVW06	1.05	2	0.91	0.819	1619	0.999	0.181	383	0.943
KHJ7	1.05	2	0.91	0.82	1620	0.999	0.18	382	0.943
EZEYT97	1.06	2	0.92	0.82	1621	0.999	0.18	381	0.943
JTZ285	1.06	2	0.92	0.82	1622	0.999	0.18	380	0.943
UPQHB21	1.06	2	0.92	0.821	1623	0.999	0.179	379	0.943
MKWYD561	1.06	2	0.92	0.821	1624	0.999	0.179	378	0.943
OKR410	1.06	2	0.92	0.821	1625	0.999	0.179	377	0.943
CXT609	1.07	2	0.92	0.821	1626	0.999	0.179	376	0.943
PUB45	1.07	2	0.92	0.822	1627	0.999	0.178	375	0.943
SHA2	1.07	2	0.92	0.822	1628	0.999	0.178	374	0.943
SROUB36	1.07	2	0.92	0.822	1629	0.999	0.178	373	0.943
BXHG52	1.08	2	0.93	0.823	1630	0.999	0.177	372	0.943
CMIF94	1.08	2	0.93	0.823	1631	0.999	0.177	371	0.943
FSN9	1.08	2	0.93	0.823	1632	0.999	0.177	370	0.943
NMJ6	1.08	2	0.93	0.824	1633	0.999	0.176	369	0.943
UGAE56	1.09	2	0.93	0.824	1634	0.999	0.176	368	0.943
VUJI270	1.10	2	0.94	0.826	1635	0.999	0.174	367	0.943
ECS3	1.10	2	0.94	0.826	1636	0.999	0.174	366	0.943
NCKAJ2	1.10	2	0.94	0.826	1637	0.999	0.174	365	0.943
VNHJY8	1.10	2	0.94	0.827	1638	0.999	0.173	364	0.943
VWI170	1.11	2	0.94	0.827	1639	0.999	0.173	363	0.943
WEJBG4	1.11	2	0.94	0.827	1640	0.999	0.173	362	0.943
HUCQ38	1.11	2	0.94	0.827	1641	0.999	0.173	361	0.943
LWKRP187	1.11	2	0.94	0.827	1642	0.999	0.173	360	0.943
NUQG134	1.11	2	0.95	0.828	1643	0.999	0.172	359	0.943
IVNMH870	1.13	2	0.95	0.829	1644	0.999	0.171	358	0.943
JAJC869	1.13	2	0.95	0.83	1645	0.999	0.17	357	0.943
YOC5	1.13	2	0.95	0.83	1646	0.999	0.17	356	0.943
ZHR670	1.13	2	0.95	0.83	1647	0.999	0.17	355	0.943
JHYX89	1.13	2	0.95	0.83	1648	0.999	0.17	354	0.943
GDU15	1.13	2	0.96	0.83	1649	0.999	0.17	353	0.943
EJLSA806	1.14	2	0.96	0.831	1650	0.999	0.169	352	0.943
HUTC52	1.14	2	0.96	0.831	1651	0.999	0.169	351	0.943
NWFZ7	1.14	2	0.96	0.831	1652	0.999	0.169	350	0.943
FNL63	1.14	2	0.96	0.832	1653	0.999	0.168	349	0.943
FVB71	1.15	2	0.96	0.832	1654	0.999	0.168	348	0.943
VEU9	1.15	2	0.96	0.833	1655	0.999	0.167	347	0.943
OUWIS54	1.16	2	0.97	0.833	1656	0.999	0.167	346	0.943
ZVJT952	1.16	2	0.97	0.833	1657	0.999	0.167	345	0.943
ZAI83	1.16	2	0.97	0.834	1658	0.999	0.166	344	0.943
MOR42	1.16	2	0.97	0.834	1659	0.999	0.166	343	0.943
UHD953	1.16	2	0.97	0.834	1660	0.999	0.166	342	0.943
RXQB89	1.16	2	0.97	0.834	1661	0.999	0.166	341	0.943
QIS01	1.17	2	0.97	0.835	1662	0.999	0.165	340	0.943
CMS137	1.17	2	0.97	0.835	1663	0.999	0.165	339	0.943
XAL4	1.17	2	0.97	0.835	1664	0.999	0.165	338	0.943
VLRAS0	1.17	2	0.97	0.835	1665	0.999	0.165	337	0.943
VCIAD968	1.17	2	0.98	0.835	1666	0.999	0.165	336	0.943
MGSOH154	1.17	2	0.98	0.836	1667	0.999	0.164	335	0.943
YDTQ0	1.18	2	0.98	0.836	1668	0.999	0.164	334	0.943
ZPSA571	1.18	2	0.98	0.836	1669	0.999	0.164	333	0.943
HXAO304	1.18	2	0.98	0.836	1670	0.999	0.164	332	0.943
TRIQ472	1.19	2	0.99	0.838	1671	0.999	0.162	331	0.943
UJQ057	1.20	2	0.99	0.839	1672	0.999	0.161	330	0.943
XXTG6	1.20	2	0.99	0.839	1673	0.999	0.161	329	0.943
TQEXR810	1.21	2	0.99	0.84	1674	0.999	0.16	328	0.943
QYLE234	1.21	2	1.00	0.841	1675	0.999	0.159	327	0.943
DTBS0	1.22	2	1.00	0.841	1676	0.999	0.159	326	0.943
SNOIP62	1.22	2	1.00	0.841	1677	0.999	0.159	325	0.943
HBR265	1.22	2	1.00	0.841	1678	0.999	0.159	324	0.943
RLXE450	1.22	2	1.00	0.842	1679	0.999	0.158	323	0.943
QLYZT5	1.23	2	1.00	0.842	1680	0.999	0.158	322	0.943
YRU0	1.24	2	1.01	0.844	1681	0.999	0.156	321	0.943
JXLKW743	1.25	2	1.01	0.845	1682	0.999	0.155	320	0.943
KRY231	1.25	2	1.02	0.846	1683	0.999	0.154	319	0.943
ECRF438	1.26	2	1.02	0.846	1684	0.999	0.154	318	0.943
YZY4	1.26	2	1.02	0.846	1685	0.999	0.154	317	0.943
MURPF45	1.27	2	1.02	0.847	1686	0.999	0.153	316	0.943
UET913	1.27	2	1.03	0.848	1687	0.999	0.152	315	0.943
UMZY0	1.27	2	1.03	0.848	1688	0.999	0.152	314	0.943
IYB8	1.28	2	1.03	0.848	1689	0.999	0.152	313	0.943
QVHTZ2	1.28	2	1.03	0.848	1690	0.999	0.152	312	0.943
SQN80	1.30	2	1.04	0.851	1691	0.999	0.149	311	0.943
LECN1	1.31	2	1.04	0.852	1692	0.999	0.148	310	0.943
GUGYX802	1.31	2	1.05	0.852	1693	0.999	0.148	309	0.943
KWSJX672	1.32	2	1.05	0.853	1694	0.999	0.147	308	0.943
VTNM861	1.32	2	1.05	0.853	1695	0.999	0.147	307	0.943
LWH613	1.32	2	1.05	0.853	1696	0.999	0.147	306	0.943
TBWHS28	1.33	2	1.06	0.855	1697	0.999	0.145	305	0.943
MOYLQ417	1.36	2	1.07	0.858	1698	0.999	0.142	304	0.936
GDK820	1.37	2	1.08	0.859	1699	0.999	0.141	303	0.929
DGLD761	1.38	2	1.08	0.86	1700	0.999	0.14	302	0.927
MNJH574	1.39	2	1.09	0.861	1701	0.999	0.139	301	0.923
UZFV87	1.40	2	1.09	0.862	1702	0.999	0.138	300	0.918
SPK095	1.40	2	1.09	0.863	1703	0.999	0.137	299	0.916
HFS83	1.41	2	1.10	0.864	1704	0.999	0.136	298	0.914
PWIV612	1.41	2	1.10	0.864	1705	0.999	0.136	297	0.914
YQAP23	1.41	2	1.10	0.864	1706	0.999	0.136	296	0.914
GBIHX5	1.42	2	1.10	0.865	1707	0.999	0.135	295	0.914
ZVR57	1.42	2	1.10	0.865	1708	0.999	0.135	294	0.914
RYOGD17	1.43	2	1.11	0.866	1709	0.999	0.134	293	0.914
XWDU6	1.43	2	1.11	0.866	1710	0.999	0.134	292	0.914
QIPLH9	1.44	2	1.11	0.867	1711	0.999	0.133	291	0.914
AXWQ7	1.44	2	1.11	0.867	1712	0.999	0.133	290	0.914
EJXRT946	1.44	2	1.11	0.867	1713	0.999	0.133	289	0.914
EKRWB8	1.45	2	1.12	0.869	1714	0.999	0.131	288	0.913
LSY54	1.46	2	1.12	0.869	1715	0.999	0.131	287	0.912
ERQH8	1.46	2	1.12	0.869	1716	0.999	0.131	286	0.912
SQDLI108	1.46	2	1.13	0.87	1717	0.999	0.13	285	0.912
JHETG51	1.47	2	1.13	0.87	1718	0.999	0.13	284	0.912
MQSD1	1.47	2	1.13	0.87	1719	0.999	0.13	283	0.912
ZOH2	1.48	2	1.13	0.871	1720	0.999	0.129	282	0.912
UGN294	1.48	2	1.13	0.871	1721	0.999	0.129	281	0.912
BIC17	1.48	2	1.14	0.872	1722	0.999	0.128	280	0.912
SNDSK145	1.48	2	1.14	0.872	1723	0.999	0.128	279	0.912
SIBRU56	1.49	2	1.14	0.872	1724	0.999	0.128	278	0.912
MOXQ6	1.49	2	1.14	0.872	1725	0.999	0.128	277	0.912
PBZN98	1.49	2	1.14	0.873	1726	0.999	0.127	276	0.912
VBT716	1.50	2	1.14	0.873	1727	0.999	0.127	275	0.912
FHC36	1.51	2	1.15	0.875	1728	0.999	0.125	274	0.912
TWU4	1.52	2	1.15	0.875	1729	0.999	0.125	273	0.912
VMX821	1.53	2	1.16	0.876	1730	0.999	0.124	272	0.91
XKEDC65	1.53	2	1.16	0.876	1731	0.999	0.124	271	0.91
GTBHR2	1.53	2	1.16	0.877	1732	0.999	0.123	270	0.91
OPLJM5	1.53	2	1.16	0.877	1733	0.999	0.123	269	0.91
WOKYJ62	1.54	2	1.17	0.878	1734	0.999	0.122	268	0.908
HBA8	1.55	2	1.17	0.879	1735	0.999	0.121	267	0.907
ZOYZ78	1.55	2	1.17	0.879	1736	0.999	0.121	266	0.907
RCEXP751	1.56	2	1.17	0.88	1737	0.999	0.12	265	0.907
XJGN097	1.56	2	1.17	0.88	1738	0.999	0.12	264	0.907
XFLR40	1.57	2	1.18	0.881	1739	0.999	0.119	263	0.907
ZIVM76	1.57	2	1.18	0.881	1740	0.999	0.119	262	0.907
IAJL8	1.58	2	1.19	0.882	1741	0.999	0.118	261	0.901
TVNE08	1.59	2	1.19	0.883	1742	0.999	0.117	260	0.901
EZQWT75	1.59	2	1.19	0.883	1743	0.999	0.117	259	0.901
LDB20	1.59	2	1.19	0.883	1744	0.999	0.117	258	0.901
SMAF6	1.59	2	1.19	0.883	1745	0.999	0.117	257	0.901
CEN6	1.59	2	1.19	0.883	1746	0.999	0.117	256	0.901
UEBR351	1.60	2	1.19	0.884	1747	0.999	0.116	255	0.901
UQP27	1.60	2	1.20	0.884	1748	0.999	0.116	254	0.901
HIP9	1.60	2	1.20	0.884	1749	0.999	0.116	253	0.901
BWLE852	1.61	2	1.20	0.885	1750	0.999	0.115	252	0.901
SETW2	1.61	2	1.20	0.885	1751	0.999	0.115	251	0.901
LABW13	1.61	2	1.20	0.885	1752	0.999	0.115	250	0.901
WZJ043	1.64	2	1.22	0.888	1753	0.999	0.112	249	0.901
NOWAM6	1.64	2	1.22	0.888	1754	0.999	0.112	248	0.901
UTDBU7	1.64	2	1.22	0.888	1755	0.999	0.112	247	0.901
LTL654	1.65	2	1.22	0.889	1756	0.999	0.111	246	0.901
GYKXC03	1.66	2	1.23	0.89	1757	0.999	0.11	245	0.895
RYZFE78	1.67	2	1.23	0.891	1758	0.999	0.109	244	0.895
EQKM5	1.67	2	1.23	0.891	1759	0.999	0.109	243	0.895
IING50	1.68	2	1.24	0.892	1760	0.999	0.108	242	0.894
PEXP295	1.68	2	1.24	0.892	1761	0.999	0.108	241	0.894
XML7	1.68	2	1.24	0.892	1762	0.999	0.108	240	0.894
UTKIF135	1.69	2	1.24	0.892	1763	0.999	0.108	239	0.894
WJEHP854	1.69	2	1.24	0.893	1764	0.999	0.107	238	0.894
ZJV238	1.69	2	1.24	0.893	1765	0.999	0.107	237	0.894
YKNS6	1.69	2	1.24	0.893	1766	0.999	0.107	236	0.894
PZBI968	1.69	2	1.24	0.893	1767	0.999	0.107	235	0.894
KAWB9	1.70	2	1.25	0.894	1768	0.999	0.106	234	0.894
YGDA4	1.70	2	1.25	0.894	1769	0.999	0.106	233	0.894
KMODV6	1.70	2	1.25	0.894	1770	0.999	0.106	232	0.894
QBYX2	1.71	2	1.25	0.894	1771	0.999	0.106	231	0.894
AWM5	1.71	2	1.25	0.895	1772	0.999	0.105	230	0.894
PXC2	1.71	2	1.25	0.895	1773	0.999	0.105	229	0.894
WWM853	1.72	2	1.26	0.895	1774	0.999	0.105	228	0.894
JXWC24	1.72	2	1.26	0.896	1775	0.999	0.104	227	0.894
KBKP923	1.73	2	1.26	0.897	1776	0.999	0.103	226	0.894
KGKB13	1.74	2	1.27	0.897	1777	0.999	0.103	225	0.894
LLJAD5	1.74	2	1.27	0.898	1778	0.999	0.102	224	0.894
DXPB019	1.74	2	1.27	0.898	1779	0.999	0.102	223	0.894
OAZ83	1.75	2	1.27	0.898	1780	0.999	0.102	222	0.894
RTFHL63	1.75	2	1.27	0.898	1781	0.999	0.102	221	0.894
OTIYD04	1.75	2	1.27	0.898	1782	0.999	0.102	220	0.894
OUHR1	1.75	2	1.27	0.899	1783	0.999	0.101	219	0.894
YAKS624	1.76	2	1.28	0.899	1784	0.999	0.101	218	0.894
DBYF68	1.76	2	1.28	0.899	1785	0.999	0.101	217	0.894
MSUB2	1.77	2	1.28	0.9	1786	0.999	0.1	216	0.894
OBL39	1.77	2	1.28	0.9	1787	0.999	0.1	215	0.894
AHYFV64	1.80	2	1.30	0.902	1788	0.999	0.0975	214	0.894
NQJG79	1.80	2	1.30	0.903	1789	0.999	0.0974	213	0.894
IYOQ457	1.80	2	1.30	0.903	1790	0.999	0.0969	212	0.894
TVUD5	1.80	2	1.30	0.903	1791	0.999	0.0967	211	0.894
OKTH47	1.81	2	1.30	0.904	1792	0.999	0.0961	210	0.894
RXIQB70	1.81	2	1.30	0.904	1793	0.999	0.096	209	0.894
NQUP1	1.82	2	1.31	0.904	1794	0.999	0.0957	208	0.894
WHRS374	1.83	2	1.31	0.905	1795	0.999	0.0948	207	0.894
ORD2	1.83	2	1.31	0.906	1796	0.999	0.0943	206	0.894
BCBR41	1.84	2	1.32	0.906	1797	0.999	0.0937	205	0.894
MSP1	1.84	2	1.32	0.907	1798	0.999	0.0935	204	0.894
MCH9	1.84	2	1.32	0.907	1799	0.999	0.0932	203	0.894
CVLQB4	1.85	2	1.32	0.907	1800	0.999	0.0932	202	0.894
GDSA8	1.85	2	1.32	0.907	1801	0.999	0.0929	201	0.894
KREH42	1.86	2	1.33	0.908	1802	0.999	0.0923	200	0.894
ZJB26	1.86	2	1.33	0.908	1803	0.999	0.0921	199	0.894
IMRT4	1.88	2	1.34	0.91	1804	0.999	0.0905	198	0.894
PGYJ526	1.88	2	1.34	0.91	1805	0.999	0.0904	197	0.894
AVNR463	1.89	2	1.34	0.91	1806	0.999	0.0897	196	0.894
GYJU76	1.89	2	1.34	0.91	1807	0.999	0.0896	195	0.894
RUT03	1.90	2	1.35	0.911	1808	0.999	0.0886	194	0.894
