GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
LHXQ5	0.36	2	0.57	0.715	1435	0.988	0.285	567	0.981
EQH39	0.36	2	0.57	0.716	1436	0.988	0.284	566	0.981
HVJZU160	0.36	2	0.57	0.716	1437	0.988	0.284	565	0.981
IIY4	0.36	2	0.57	0.716	1438	0.988	0.284	564	0.981
IDSKJ473	0.36	2	0.57	0.716	1439	0.988	0.284	563	0.981
BWLE852	0.37	2	0.57	0.717	1440	0.988	0.283	562	0.981
LKU741	0.37	2	0.58	0.717	1441	0.988	0.283	561	0.981
FNCA6	0.37	2	0.58	0.718	1442	0.988	0.282	560	0.981
WBK6	0.37	2	0.58	0.718	1443	0.988	0.282	559	0.981
EKJB683	0.38	2	0.58	0.719	1444	0.988	0.281	558	0.981
MQSD1	0.38	2	0.58	0.719	1445	0.988	0.281	557	0.981
OHTL93	0.38	2	0.58	0.72	1446	0.988	0.28	556	0.981
FEH2	0.38	2	0.58	0.72	1447	0.988	0.28	555	0.981
NLRMT5	0.39	2	0.59	0.722	1448	0.988	0.278	554	0.981
ZVJT952	0.40	2	0.59	0.723	1449	0.988	0.277	553	0.981
XWVM90	0.40	2	0.59	0.723	1450	0.988	0.277	552	0.981
BWJG85	0.41	2	0.59	0.724	1451	0.988	0.276	551	0.981
GYKXC03	0.41	2	0.60	0.724	1452	0.988	0.276	550	0.981
AMXG0	0.41	2	0.60	0.725	1453	0.988	0.275	549	0.981
VQA10	0.41	2	0.60	0.725	1454	0.988	0.275	548	0.981
XJZUH670	0.42	2	0.60	0.726	1455	0.988	0.274	547	0.981
HDSC63	0.42	2	0.60	0.726	1456	0.988	0.274	546	0.981
VOC5	0.42	2	0.60	0.726	1457	0.988	0.274	545	0.981
UAJP19	0.43	2	0.61	0.728	1458	0.988	0.272	544	0.981
SCW497	0.43	2	0.61	0.728	1459	0.988	0.272	543	0.981
KXKC7	0.43	2	0.61	0.728	1460	0.988	0.272	542	0.981
UTZKV596	0.43	2	0.61	0.728	1461	0.988	0.272	541	0.981
AVOFU60	0.44	2	0.61	0.73	1462	0.988	0.27	540	0.981
FNL63	0.44	2	0.61	0.73	1463	0.988	0.27	539	0.981
CCW82	0.44	2	0.61	0.73	1464	0.988	0.27	538	0.981
HJPV1	0.44	2	0.61	0.73	1465	0.988	0.27	537	0.981
USEO46	0.45	2	0.62	0.731	1466	0.988	0.269	536	0.981
PTP480	0.45	2	0.62	0.731	1467	0.988	0.269	535	0.981
CBLYW90	0.45	2	0.62	0.731	1468	0.988	0.269	534	0.981
UJAN831	0.45	2	0.62	0.732	1469	0.988	0.268	533	0.981
HJF256	0.45	2	0.62	0.732	1470	0.988	0.268	532	0.981
KLW658	0.45	2	0.62	0.732	1471	0.988	0.268	531	0.981
NVJ40	0.45	2	0.62	0.732	1472	0.988	0.268	530	0.981
IBEZ801	0.45	2	0.62	0.732	1473	0.988	0.268	529	0.981
SCFSR53	0.46	2	0.62	0.733	1474	0.988	0.267	528	0.981
DDI701	0.46	2	0.62	0.733	1475	0.988	0.267	527	0.981
WNQL450	0.47	2	0.63	0.734	1476	0.988	0.266	526	0.981
HXQC3	0.47	2	0.63	0.735	1477	0.988	0.265	525	0.981
PUE680	0.47	2	0.63	0.735	1478	0.988	0.265	524	0.981
PBWSO45	0.47	2	0.63	0.735	1479	0.988	0.265	523	0.981
JDV520	0.48	2	0.63	0.736	1480	0.988	0.264	522	0.981
NAF81	0.48	2	0.63	0.736	1481	0.988	0.264	521	0.981
RPV123	0.48	2	0.63	0.736	1482	0.988	0.264	520	0.981
FPA742	0.48	2	0.63	0.736	1483	0.988	0.264	519	0.981
NMJ6	0.48	2	0.63	0.737	1484	0.988	0.263	518	0.981
LNJM08	0.49	2	0.63	0.737	1485	0.988	0.263	517	0.981
FRLEX79	0.49	2	0.64	0.737	1486	0.988	0.263	516	0.981
GVP3	0.49	2	0.64	0.737	1487	0.988	0.263	515	0.981
COM30	0.49	2	0.64	0.738	1488	0.988	0.262	514	0.981
CDWA234	0.49	2	0.64	0.738	1489	0.988	0.262	513	0.981
XFTH64	0.49	2	0.64	0.739	1490	0.988	0.261	512	0.981
CYP37	0.50	2	0.64	0.739	1491	0.988	0.261	511	0.981
FMLE253	0.51	2	0.65	0.742	1492	0.988	0.258	510	0.981
LECN1	0.51	2	0.65	0.742	1493	0.988	0.258	509	0.981
XBCO023	0.51	2	0.65	0.742	1494	0.988	0.258	508	0.981
TJA0	0.52	2	0.65	0.743	1495	0.988	0.257	507	0.981
PDHK07	0.52	2	0.65	0.743	1496	0.988	0.257	506	0.981
NFPV0	0.52	2	0.65	0.743	1497	0.988	0.257	505	0.981
BDOM416	0.52	2	0.65	0.744	1498	0.988	0.256	504	0.981
DSGFV139	0.52	2	0.66	0.744	1499	0.988	0.256	503	0.981
VEQ704	0.53	2	0.66	0.744	1500	0.988	0.256	502	0.981
NSGJ5	0.53	2	0.66	0.745	1501	0.988	0.255	501	0.981
ZOH2	0.54	2	0.66	0.746	1502	0.988	0.254	500	0.981
IZK972	0.54	2	0.66	0.746	1503	0.988	0.254	499	0.981
AXWQ7	0.54	2	0.66	0.747	1504	0.988	0.253	498	0.981
BRSPA235	0.54	2	0.67	0.747	1505	0.988	0.253	497	0.981
WDX31	0.55	2	0.67	0.748	1506	0.988	0.252	496	0.981
WZV03	0.56	2	0.67	0.749	1507	0.988	0.251	495	0.981
XED721	0.56	2	0.67	0.75	1508	0.988	0.25	494	0.981
TUINP814	0.56	2	0.68	0.75	1509	0.988	0.25	493	0.981
OJPWR6	0.57	2	0.68	0.751	1510	0.988	0.249	492	0.981
SVFXP4	0.57	2	0.68	0.751	1511	0.988	0.249	491	0.981
JEK7	0.57	2	0.68	0.751	1512	0.988	0.249	490	0.981
HBA8	0.57	2	0.68	0.751	1513	0.988	0.249	489	0.981
XEUV806	0.57	2	0.68	0.751	1514	0.988	0.249	488	0.981
DTOY5	0.57	2	0.68	0.751	1515	0.988	0.249	487	0.981
KUIY084	0.57	2	0.68	0.751	1516	0.988	0.249	486	0.981
YXGJ65	0.57	2	0.68	0.752	1517	0.988	0.248	485	0.981
MXMC0	0.57	2	0.68	0.752	1518	0.988	0.248	484	0.981
RKF410	0.57	2	0.68	0.752	1519	0.988	0.248	483	0.981
GXEQI289	0.58	2	0.68	0.753	1520	0.988	0.247	482	0.981
MLRUV629	0.58	2	0.68	0.753	1521	0.988	0.247	481	0.981
BEDFY75	0.58	2	0.68	0.753	1522	0.988	0.247	480	0.981
NGP7	0.58	2	0.68	0.753	1523	0.988	0.247	479	0.981
FHOG613	0.58	2	0.69	0.754	1524	0.988	0.246	478	0.981
KLCG903	0.58	2	0.69	0.754	1525	0.988	0.246	477	0.981
SOAF69	0.59	2	0.69	0.754	1526	0.988	0.246	476	0.981
QKNU986	0.59	2	0.69	0.754	1527	0.988	0.246	475	0.981
TTB96	0.59	2	0.69	0.755	1528	0.988	0.245	474	0.981
MHS45	0.61	2	0.70	0.758	1529	0.991	0.242	473	0.981
XJHCI35	0.61	2	0.70	0.758	1530	0.991	0.242	472	0.981
CPHG45	0.62	2	0.70	0.759	1531	0.991	0.241	471	0.981
MJSVA23	0.62	2	0.70	0.759	1532	0.991	0.241	470	0.981
VKJBG2	0.62	2	0.70	0.759	1533	0.991	0.241	469	0.981
ACLZI68	0.63	2	0.71	0.761	1534	0.992	0.239	468	0.981
UNHRF5	0.63	2	0.71	0.761	1535	0.992	0.239	467	0.981
QPROI098	0.64	2	0.72	0.763	1536	0.992	0.237	466	0.981
LMO87	0.64	2	0.72	0.763	1537	0.992	0.237	465	0.981
NXVYO82	0.65	2	0.72	0.764	1538	0.992	0.236	464	0.981
XKZQ824	0.65	2	0.72	0.765	1539	0.992	0.235	463	0.981
KBPXY3	0.66	2	0.72	0.765	1540	0.992	0.235	462	0.981
HVCKS963	0.66	2	0.73	0.766	1541	0.992	0.234	461	0.981
AUD71	0.66	2	0.73	0.766	1542	0.992	0.234	460	0.981
GTIBE26	0.66	2	0.73	0.766	1543	0.992	0.234	459	0.981
DZR395	0.67	2	0.73	0.767	1544	0.992	0.233	458	0.981
GGF93	0.67	2	0.73	0.767	1545	0.992	0.233	457	0.981
SYAFC197	0.67	2	0.73	0.768	1546	0.992	0.232	456	0.981
HFSA08	0.68	2	0.73	0.768	1547	0.992	0.232	455	0.981
MMAF42	0.68	2	0.74	0.769	1548	0.992	0.231	454	0.981
VQK296	0.68	2	0.74	0.769	1549	0.992	0.231	453	0.981
YZRLV4	0.69	2	0.74	0.77	1550	0.992	0.23	452	0.981
ZXLTR249	0.69	2	0.74	0.77	1551	0.992	0.23	451	0.981
OGYZ31	0.69	2	0.74	0.771	1552	0.992	0.229	450	0.981
AKJM96	0.70	2	0.74	0.771	1553	0.992	0.229	449	0.981
WUEP615	0.70	2	0.74	0.772	1554	0.992	0.228	448	0.981
PFNO8	0.70	2	0.74	0.772	1555	0.992	0.228	447	0.981
CPV8	0.70	2	0.75	0.772	1556	0.992	0.228	446	0.981
OTB4	0.70	2	0.75	0.773	1557	0.992	0.227	445	0.981
SMAF6	0.70	2	0.75	0.773	1558	0.992	0.227	444	0.981
WGAT894	0.72	2	0.75	0.775	1559	0.993	0.225	443	0.981
IYB8	0.72	2	0.76	0.776	1560	0.993	0.224	442	0.981
LVOU246	0.73	2	0.76	0.776	1561	0.993	0.224	441	0.981
SETW2	0.73	2	0.76	0.776	1562	0.993	0.224	440	0.981
KMQ85	0.73	2	0.76	0.777	1563	0.993	0.223	439	0.981
QCDTI871	0.74	2	0.76	0.778	1564	0.993	0.222	438	0.981
DWU35	0.74	2	0.77	0.778	1565	0.993	0.222	437	0.981
JES146	0.74	2	0.77	0.779	1566	0.993	0.221	436	0.981
APY253	0.74	2	0.77	0.779	1567	0.993	0.221	435	0.981
EMS78	0.75	2	0.77	0.78	1568	0.993	0.22	434	0.981
PBJD453	0.75	2	0.77	0.78	1569	0.993	0.22	433	0.981
ONFQI273	0.75	2	0.77	0.78	1570	0.993	0.22	432	0.981
LBKQA9	0.76	2	0.77	0.78	1571	0.993	0.22	431	0.981
NJBX573	0.76	2	0.77	0.781	1572	0.993	0.219	430	0.981
INAGT67	0.76	2	0.78	0.782	1573	0.993	0.218	429	0.981
BZVK053	0.77	2	0.78	0.782	1574	0.993	0.218	428	0.981
WUX1	0.77	2	0.78	0.782	1575	0.993	0.218	427	0.981
NPR96	0.77	2	0.78	0.782	1576	0.993	0.218	426	0.981
ZOYZ78	0.77	2	0.78	0.783	1577	0.993	0.217	425	0.981
ZDNUM0	0.78	2	0.79	0.784	1578	0.993	0.216	424	0.981
NHLWV3	0.78	2	0.79	0.784	1579	0.993	0.216	423	0.981
EUJA31	0.78	2	0.79	0.785	1580	0.993	0.215	422	0.981
GCXJO924	0.78	2	0.79	0.785	1581	0.993	0.215	421	0.981
DOKAX165	0.78	2	0.79	0.785	1582	0.993	0.215	420	0.981
UHMQ5	0.79	2	0.79	0.786	1583	0.993	0.214	419	0.981
WDYW78	0.80	2	0.80	0.787	1584	0.993	0.213	418	0.981
XYQ9	0.80	2	0.80	0.787	1585	0.993	0.213	417	0.981
FBLRT31	0.80	2	0.80	0.788	1586	0.993	0.212	416	0.981
DIEH916	0.80	2	0.80	0.788	1587	0.993	0.212	415	0.981
TRIQ472	0.81	2	0.80	0.788	1588	0.993	0.212	414	0.981
EYQRZ12	0.81	2	0.80	0.788	1589	0.993	0.212	413	0.981
JKIY4	0.81	2	0.80	0.789	1590	0.993	0.211	412	0.981
MSBNZ98	0.83	2	0.81	0.791	1591	0.994	0.209	411	0.981
FZXVQ1	0.83	2	0.81	0.791	1592	0.994	0.209	410	0.981
WEJ06	0.84	2	0.82	0.793	1593	0.995	0.207	409	0.981
JTKVW30	0.84	2	0.82	0.793	1594	0.995	0.207	408	0.981
MPDQ42	0.84	2	0.82	0.793	1595	0.995	0.207	407	0.981
HLKD27	0.84	2	0.82	0.794	1596	0.995	0.206	406	0.981
YGDA4	0.86	2	0.83	0.796	1597	0.997	0.204	405	0.981
VPA06	0.87	2	0.83	0.797	1598	0.997	0.203	404	0.981
RXT51	0.87	2	0.83	0.798	1599	0.997	0.202	403	0.981
MKD73	0.87	2	0.83	0.798	1600	0.997	0.202	402	0.981
OBTPJ9	0.88	2	0.84	0.798	1601	0.997	0.202	401	0.981
HQP26	0.88	2	0.84	0.799	1602	0.997	0.201	400	0.981
ZTVXZ0	0.88	2	0.84	0.8	1603	0.997	0.2	399	0.981
TGNIO01	0.89	2	0.85	0.801	1604	0.997	0.199	398	0.981
RDTNV53	0.90	2	0.85	0.801	1605	0.997	0.199	397	0.981
MOZ6	0.90	2	0.85	0.802	1606	0.997	0.198	396	0.981
LRZ7	0.90	2	0.85	0.802	1607	0.997	0.198	395	0.981
IEWO670	0.90	2	0.85	0.802	1608	0.997	0.198	394	0.981
UQUAS65	0.90	2	0.85	0.802	1609	0.997	0.198	393	0.981
KDHR83	0.91	2	0.85	0.803	1610	0.997	0.197	392	0.981
JQMIY341	0.91	2	0.85	0.803	1611	0.997	0.197	391	0.981
WJEY317	0.91	2	0.85	0.803	1612	0.997	0.197	390	0.981
UQP27	0.92	2	0.86	0.805	1613	0.998	0.195	389	0.981
GQRHK1	0.92	2	0.86	0.805	1614	0.998	0.195	388	0.981
XGDIA60	0.92	2	0.86	0.805	1615	0.998	0.195	387	0.981
HHLPX03	0.93	2	0.86	0.806	1616	0.998	0.194	386	0.981
ZLXRI2	0.93	2	0.86	0.806	1617	0.998	0.194	385	0.981
PEXP295	0.94	2	0.87	0.807	1618	0.998	0.193	384	0.981
VDJEW7	0.95	2	0.87	0.808	1619	0.998	0.192	383	0.981
EKTL507	0.95	2	0.87	0.809	1620	0.998	0.191	382	0.981
KOFE4	0.95	2	0.87	0.809	1621	0.998	0.191	381	0.981
GYI894	0.96	2	0.88	0.811	1622	0.999	0.189	380	0.981
DNT4	0.97	2	0.88	0.811	1623	0.999	0.189	379	0.981
DUPYR5	0.97	2	0.89	0.812	1624	0.999	0.188	378	0.981
SNDSK145	0.98	2	0.89	0.812	1625	0.999	0.188	377	0.981
FCFO4	0.99	2	0.89	0.814	1626	0.999	0.186	376	0.981
NLON71	0.99	2	0.89	0.814	1627	0.999	0.186	375	0.981
YXU05	1.00	2	0.90	0.815	1628	0.999	0.185	374	0.981
KPDQ925	1.00	2	0.90	0.816	1629	0.999	0.184	373	0.981
ORXGO7	1.01	2	0.91	0.818	1630	0.999	0.182	372	0.981
QWSLE1	1.02	2	0.91	0.819	1631	0.999	0.181	371	0.978
MVTN694	1.02	2	0.91	0.819	1632	0.999	0.181	370	0.978
KREH42	1.03	2	0.91	0.819	1633	0.999	0.181	369	0.978
HJX09	1.03	2	0.91	0.82	1634	0.999	0.18	368	0.978
GDRG9	1.03	2	0.91	0.82	1635	0.999	0.18	367	0.978
EUNQA659	1.04	2	0.92	0.821	1636	0.999	0.179	366	0.978
RPO754	1.04	2	0.92	0.821	1637	0.999	0.179	365	0.978
RTFHL63	1.04	2	0.92	0.821	1638	0.999	0.179	364	0.978
YUVCE2	1.05	2	0.93	0.823	1639	0.999	0.177	363	0.978
GDR526	1.05	2	0.93	0.823	1640	0.999	0.177	362	0.978
MDX9	1.05	2	0.93	0.823	1641	0.999	0.177	361	0.978
JREWG31	1.05	2	0.93	0.823	1642	0.999	0.177	360	0.978
WGP6	1.06	2	0.93	0.824	1643	0.999	0.176	359	0.978
WTX1	1.06	2	0.93	0.824	1644	0.999	0.176	358	0.978
ZTYX72	1.08	2	0.94	0.826	1645	0.999	0.174	357	0.975
IDABO47	1.08	2	0.94	0.826	1646	0.999	0.174	356	0.975
BKJZL203	1.08	2	0.94	0.827	1647	0.999	0.173	355	0.975
XRUT26	1.09	2	0.94	0.827	1648	0.999	0.173	354	0.975
IBPWD2	1.09	2	0.95	0.828	1649	0.999	0.172	353	0.973
VNQIS7	1.10	2	0.95	0.829	1650	0.999	0.171	352	0.972
NIMVJ3	1.10	2	0.95	0.83	1651	0.999	0.17	351	0.971
ORT1	1.11	2	0.95	0.83	1652	0.999	0.17	350	0.971
DGC92	1.11	2	0.95	0.83	1653	0.999	0.17	349	0.971
GWQR497	1.11	2	0.96	0.831	1654	0.999	0.169	348	0.971
JKSIJ4	1.11	2	0.96	0.831	1655	0.999	0.169	347	0.971
EYAU2	1.12	2	0.96	0.831	1656	0.999	0.169	346	0.971
PGYJ526	1.12	2	0.96	0.832	1657	0.999	0.168	345	0.971
PUDOX461	1.12	2	0.96	0.832	1658	0.999	0.168	344	0.971
CCTWF356	1.13	2	0.97	0.833	1659	0.999	0.167	343	0.971
GHBJZ94	1.15	2	0.97	0.835	1660	0.999	0.165	342	0.965
PNGXA58	1.16	2	0.98	0.836	1661	0.999	0.164	341	0.96
NYHXR3	1.16	2	0.98	0.837	1662	0.999	0.163	340	0.96
DWR0	1.16	2	0.98	0.837	1663	0.999	0.163	339	0.96
SDYO63	1.16	2	0.98	0.838	1664	0.999	0.162	338	0.96
TWUFQ24	1.17	2	0.99	0.838	1665	0.999	0.162	337	0.96
ONJ5	1.17	2	0.99	0.839	1666	0.999	0.161	336	0.96
XFLIR20	1.18	2	0.99	0.84	1667	0.999	0.16	335	0.957
DJAX124	1.18	2	0.99	0.84	1668	0.999	0.16	334	0.957
CUOIA95	1.19	2	1.00	0.841	1669	0.999	0.159	333	0.957
ULH8	1.20	2	1.00	0.841	1670	0.999	0.159	332	0.956
GEOJH186	1.20	2	1.00	0.842	1671	0.999	0.158	331	0.953
STO42	1.20	2	1.00	0.842	1672	0.999	0.158	330	0.953
AFNZS5	1.21	2	1.01	0.843	1673	0.999	0.157	329	0.953
KBIY48	1.21	2	1.01	0.843	1674	0.999	0.157	328	0.953
JGNVH104	1.21	2	1.01	0.843	1675	0.999	0.157	327	0.953
WVX3	1.21	2	1.01	0.844	1676	0.999	0.156	326	0.953
ESW4	1.21	2	1.01	0.844	1677	0.999	0.156	325	0.953
HXAO304	1.21	2	1.01	0.844	1678	0.999	0.156	324	0.953
VGNTU9	1.22	2	1.01	0.844	1679	0.999	0.156	323	0.953
ASU18	1.22	2	1.01	0.844	1680	0.999	0.156	322	0.953
FAXK429	1.22	2	1.01	0.845	1681	0.999	0.155	321	0.953
EEYA304	1.22	2	1.01	0.845	1682	0.999	0.155	320	0.953
OPLJM5	1.22	2	1.01	0.845	1683	0.999	0.155	319	0.953
PWET342	1.22	2	1.01	0.845	1684	0.999	0.155	318	0.953
HSTF768	1.23	2	1.02	0.845	1685	0.999	0.155	317	0.953
FQT9	1.24	2	1.02	0.847	1686	0.999	0.153	316	0.953
NFH053	1.24	2	1.02	0.847	1687	0.999	0.153	315	0.953
CSK1	1.26	2	1.03	0.849	1688	0.999	0.151	314	0.953
DOQ19	1.26	2	1.04	0.85	1689	0.999	0.15	313	0.953
YEJBG867	1.27	2	1.04	0.85	1690	0.999	0.15	312	0.953
PPGEY85	1.28	2	1.04	0.851	1691	0.999	0.149	311	0.953
KBKP923	1.28	2	1.04	0.852	1692	0.999	0.148	310	0.953
LDB20	1.28	2	1.05	0.852	1693	0.999	0.148	309	0.953
GZI764	1.29	2	1.05	0.852	1694	0.999	0.148	308	0.953
FGE27	1.29	2	1.05	0.853	1695	0.999	0.147	307	0.953
YKI5	1.29	2	1.05	0.853	1696	0.999	0.147	306	0.953
NIZC983	1.29	2	1.05	0.853	1697	0.999	0.147	305	0.953
VRYQ60	1.31	2	1.06	0.856	1698	0.999	0.144	304	0.949
BHSVR5	1.32	2	1.06	0.856	1699	0.999	0.144	303	0.949
ETD15	1.32	2	1.06	0.856	1700	0.999	0.144	302	0.949
RYIR058	1.32	2	1.06	0.856	1701	0.999	0.144	301	0.949
JUOYN1	1.32	2	1.07	0.857	1702	0.999	0.143	300	0.949
SJM5	1.34	2	1.07	0.859	1703	0.999	0.141	299	0.947
AWJ42	1.34	2	1.08	0.859	1704	0.999	0.141	298	0.947
HJSW261	1.34	2	1.08	0.859	1705	0.999	0.141	297	0.947
NZOQ5	1.35	2	1.08	0.859	1706	0.999	0.141	296	0.947
YZPD1	1.36	2	1.08	0.861	1707	0.999	0.139	295	0.944
GFPW175	1.36	2	1.09	0.861	1708	0.999	0.139	294	0.944
GMLY473	1.38	2	1.10	0.864	1709	0.999	0.136	293	0.932
VJCI2	1.38	2	1.10	0.864	1710	0.999	0.136	292	0.932
JXLKW743	1.39	2	1.10	0.864	1711	0.999	0.136	291	0.932
FNGQ80	1.39	2	1.10	0.865	1712	0.999	0.135	290	0.932
ZVR57	1.40	2	1.10	0.865	1713	0.999	0.135	289	0.932
YLX29	1.41	2	1.11	0.866	1714	0.999	0.134	288	0.929
YOC507	1.41	2	1.11	0.866	1715	0.999	0.134	287	0.929
OXHA70	1.42	2	1.12	0.868	1716	0.999	0.132	286	0.923
OMHSF067	1.43	2	1.12	0.869	1717	0.999	0.131	285	0.923
VICZ382	1.43	2	1.12	0.869	1718	0.999	0.131	284	0.923
CVDY960	1.44	2	1.12	0.869	1719	0.999	0.131	283	0.923
QHRQ38	1.44	2	1.12	0.869	1720	0.999	0.131	282	0.923
DFPYV4	1.44	2	1.12	0.87	1721	0.999	0.13	281	0.923
FSN9	1.45	2	1.13	0.871	1722	0.999	0.129	280	0.923
HANZJ931	1.46	2	1.13	0.872	1723	0.999	0.128	279	0.921
ZDSGV02	1.47	2	1.14	0.873	1724	0.999	0.127	278	0.917
IQEIB58	1.47	2	1.14	0.873	1725	0.999	0.127	277	0.915
BYRV762	1.47	2	1.14	0.873	1726	0.999	0.127	276	0.915
PVRI74	1.48	2	1.15	0.874	1727	0.999	0.126	275	0.915
KSN7	1.48	2	1.15	0.874	1728	0.999	0.126	274	0.915
VABCQ1	1.49	2	1.15	0.875	1729	0.999	0.125	273	0.915
SIFD8	1.49	2	1.15	0.875	1730	0.999	0.125	272	0.915
UCR04	1.49	2	1.15	0.875	1731	0.999	0.125	271	0.915
LBI7	1.50	2	1.15	0.876	1732	0.999	0.124	270	0.915
DHSJ2	1.50	2	1.16	0.877	1733	0.999	0.123	269	0.915
ESF241	1.51	2	1.16	0.877	1734	0.999	0.123	268	0.915
DJU26	1.51	2	1.16	0.877	1735	0.999	0.123	267	0.915
XZS06	1.51	2	1.16	0.877	1736	0.999	0.123	266	0.915
UJTQ017	1.51	2	1.16	0.878	1737	0.999	0.122	265	0.915
VPA4	1.51	2	1.16	0.878	1738	0.999	0.122	264	0.915
SXIA918	1.52	2	1.17	0.878	1739	0.999	0.122	263	0.915
FOLH3	1.53	2	1.17	0.879	1740	0.999	0.121	262	0.915
IBE5	1.53	2	1.17	0.879	1741	0.999	0.121	261	0.915
VSJDP950	1.53	2	1.17	0.88	1742	0.999	0.12	260	0.915
BGHW3	1.53	2	1.17	0.88	1743	0.999	0.12	259	0.915
HUBP931	1.54	2	1.18	0.881	1744	0.999	0.119	258	0.915
ACO89	1.54	2	1.18	0.881	1745	0.999	0.119	257	0.915
YYNCG867	1.55	2	1.18	0.881	1746	0.999	0.119	256	0.915
PJSO475	1.56	2	1.19	0.882	1747	0.999	0.118	255	0.915
CAJ3	1.56	2	1.19	0.883	1748	0.999	0.117	254	0.915
SKM143	1.56	2	1.19	0.883	1749	0.999	0.117	253	0.915
ECW21	1.56	2	1.19	0.883	1750	0.999	0.117	252	0.915
DKBWD03	1.57	2	1.19	0.883	1751	0.999	0.117	251	0.915
CKZ756	1.57	2	1.19	0.883	1752	0.999	0.117	250	0.915
FFHQV7	1.57	2	1.19	0.883	1753	0.999	0.117	249	0.915
XJL3	1.57	2	1.19	0.884	1754	0.999	0.116	248	0.915
BTNX51	1.57	2	1.20	0.884	1755	0.999	0.116	247	0.915
WBF4	1.57	2	1.20	0.884	1756	0.999	0.116	246	0.915
CUE65	1.58	2	1.20	0.885	1757	0.999	0.115	245	0.915
KUZN32	1.60	2	1.21	0.887	1758	0.999	0.113	244	0.915
EVX8	1.60	2	1.21	0.887	1759	0.999	0.113	243	0.915
EGCF5	1.61	2	1.21	0.888	1760	0.999	0.112	242	0.915
QBXU730	1.63	2	1.22	0.889	1761	0.999	0.111	241	0.915
YJG85	1.63	2	1.22	0.889	1762	0.999	0.111	240	0.915
WVGKO48	1.63	2	1.22	0.89	1763	0.999	0.11	239	0.915
YOC5	1.63	2	1.23	0.89	1764	0.999	0.11	238	0.915
HSMT3	1.64	2	1.23	0.89	1765	0.999	0.11	237	0.915
YRU0	1.64	2	1.23	0.891	1766	0.999	0.109	236	0.915
LMTE9	1.65	2	1.23	0.891	1767	0.999	0.109	235	0.915
VKG1	1.66	2	1.24	0.892	1768	0.999	0.108	234	0.915
DAZ125	1.66	2	1.24	0.892	1769	0.999	0.108	233	0.915
CYKI3	1.67	2	1.24	0.893	1770	0.999	0.107	232	0.915
NGFIC041	1.68	2	1.25	0.894	1771	0.999	0.106	231	0.915
EPL31	1.68	2	1.25	0.894	1772	0.999	0.106	230	0.915
TCUN2	1.68	2	1.25	0.894	1773	0.999	0.106	229	0.915
NEMR5	1.68	2	1.25	0.895	1774	0.999	0.105	228	0.915
TGX176	1.69	2	1.25	0.895	1775	0.999	0.105	227	0.915
TNXFO804	1.69	2	1.26	0.895	1776	0.999	0.105	226	0.915
IKVDO45	1.69	2	1.26	0.896	1777	0.999	0.104	225	0.915
WFKEL4	1.70	2	1.26	0.896	1778	0.999	0.104	224	0.915
JMH2	1.70	2	1.26	0.896	1779	0.999	0.104	223	0.915
HNP95	1.70	2	1.26	0.896	1780	0.999	0.104	222	0.915
QPSU05	1.70	2	1.26	0.896	1781	0.999	0.104	221	0.915
TIU75	1.70	2	1.26	0.896	1782	0.999	0.104	220	0.915
EAQN08	1.71	2	1.26	0.897	1783	0.999	0.103	219	0.915
HOHDQ126	1.71	2	1.27	0.897	1784	0.999	0.103	218	0.915
MRZUC02	1.71	2	1.27	0.897	1785	0.999	0.103	217	0.915
FOQRH61	1.71	2	1.27	0.897	1786	0.999	0.103	216	0.915
AKY487	1.72	2	1.27	0.898	1787	0.999	0.102	215	0.915
QPYM326	1.72	2	1.27	0.898	1788	0.999	0.102	214	0.915
OUX8	1.72	2	1.27	0.898	1789	0.999	0.102	213	0.915
YMP489	1.73	2	1.27	0.899	1790	0.999	0.101	212	0.915
DNDY25	1.74	2	1.28	0.9	1791	0.999	0.1	211	0.915
CZD71	1.75	2	1.28	0.9	1792	0.999	0.0995	210	0.915
PPDBK2	1.75	2	1.28	0.901	1793	0.999	0.0994	209	0.915
DRI28	1.76	2	1.29	0.901	1794	0.999	0.0987	208	0.915
AAPZ82	1.76	2	1.29	0.902	1795	0.999	0.0982	207	0.915
SULMP874	1.76	2	1.29	0.902	1796	0.999	0.0981	206	0.915
FQXZS0	1.77	2	1.30	0.902	1797	0.999	0.0975	205	0.915
FRXU09	1.78	2	1.30	0.904	1798	0.999	0.0965	204	0.915
BZA1	1.80	2	1.31	0.905	1799	0.999	0.0952	203	0.915
KUN238	1.80	2	1.31	0.905	1800	0.999	0.0951	202	0.915
OUJ67	1.81	2	1.31	0.906	1801	0.999	0.0943	201	0.915
IVNMH870	1.82	2	1.32	0.907	1802	0.999	0.0935	200	0.915
PCQLX374	1.82	2	1.32	0.907	1803	0.999	0.0933	199	0.915
UYVU570	1.82	2	1.32	0.907	1804	0.999	0.0929	198	0.915
OJC1	1.83	2	1.33	0.907	1805	0.999	0.0926	197	0.915
XRS62	1.83	2	1.33	0.908	1806	0.999	0.0925	196	0.915
DLFS57	1.84	2	1.33	0.909	1807	0.999	0.0914	195	0.915
AUHAV1	1.85	2	1.34	0.909	1808	0.999	0.0908	194	0.915
LOWV197	1.85	2	1.34	0.909	1809	0.999	0.0905	193	0.915
