GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
YTINW5	0.32	2	0.55	0.708	1433	0.986	0.292	569	0.984
UWIV54	0.32	2	0.55	0.708	1434	0.986	0.292	568	0.984
RYZFE78	0.32	2	0.55	0.708	1435	0.986	0.292	567	0.984
TRZ5	0.33	2	0.55	0.709	1436	0.986	0.291	566	0.984
UYVK543	0.33	2	0.55	0.709	1437	0.986	0.291	565	0.984
LONK804	0.33	2	0.55	0.709	1438	0.986	0.291	564	0.984
CFVK2	0.33	2	0.55	0.709	1439	0.986	0.291	563	0.984
HIO4	0.33	2	0.55	0.71	1440	0.986	0.29	562	0.984
FYK8	0.34	2	0.56	0.711	1441	0.986	0.289	561	0.984
IZSU4	0.34	2	0.56	0.711	1442	0.986	0.289	560	0.984
JREWG31	0.34	2	0.56	0.711	1443	0.986	0.289	559	0.984
WCF71	0.35	2	0.56	0.712	1444	0.987	0.288	558	0.984
WCNO95	0.35	2	0.56	0.713	1445	0.988	0.287	557	0.984
DYNOP2	0.36	2	0.56	0.714	1446	0.988	0.286	556	0.984
QBKOM3	0.37	2	0.57	0.716	1447	0.99	0.284	555	0.984
ULJYK96	0.37	2	0.57	0.717	1448	0.991	0.283	554	0.984
LAHSC762	0.38	2	0.58	0.718	1449	0.992	0.282	553	0.984
UKTM90	0.39	2	0.58	0.72	1450	0.994	0.28	552	0.984
SUSIH3	0.40	2	0.59	0.721	1451	0.994	0.279	551	0.984
GJT031	0.40	2	0.59	0.721	1452	0.994	0.279	550	0.984
DLUNT73	0.40	2	0.59	0.722	1453	0.994	0.278	549	0.984
OZDM7	0.41	2	0.59	0.722	1454	0.994	0.278	548	0.984
WOCBM17	0.42	2	0.60	0.725	1455	0.997	0.275	547	0.984
WIOQ845	0.43	2	0.60	0.727	1456	0.998	0.273	546	0.984
ZJB26	0.43	2	0.60	0.727	1457	0.998	0.273	545	0.984
LDB20	0.43	2	0.60	0.727	1458	0.998	0.273	544	0.984
LNE5	0.44	2	0.61	0.728	1459	0.998	0.272	543	0.984
HBA8	0.46	2	0.62	0.732	1460	0.998	0.268	542	0.984
WVGKO48	0.48	2	0.63	0.735	1461	0.998	0.265	541	0.981
PXHI09	0.48	2	0.63	0.735	1462	0.998	0.265	540	0.981
SPK095	0.49	2	0.63	0.736	1463	0.998	0.264	539	0.981
QWSLE1	0.49	2	0.63	0.736	1464	0.998	0.264	538	0.981
FUOBS902	0.49	2	0.63	0.737	1465	0.998	0.263	537	0.981
XXD9	0.49	2	0.63	0.737	1466	0.998	0.263	536	0.981
EQVP147	0.49	2	0.63	0.737	1467	0.998	0.263	535	0.981
BDOS192	0.50	2	0.64	0.738	1468	0.998	0.262	534	0.981
DBYF68	0.50	2	0.64	0.738	1469	0.998	0.262	533	0.981
SCW497	0.50	2	0.64	0.739	1470	0.998	0.261	532	0.981
UTZKV596	0.50	2	0.64	0.739	1471	0.998	0.261	531	0.981
ZMFT9	0.51	2	0.64	0.739	1472	0.998	0.261	530	0.981
WBO6	0.51	2	0.64	0.74	1473	0.998	0.26	529	0.981
CKBJ9	0.51	2	0.64	0.74	1474	0.998	0.26	528	0.981
UTDBU7	0.51	2	0.64	0.74	1475	0.998	0.26	527	0.981
WDIL139	0.51	2	0.64	0.74	1476	0.998	0.26	526	0.981
DENZ35	0.52	2	0.65	0.741	1477	0.998	0.259	525	0.981
HKO975	0.52	2	0.65	0.741	1478	0.998	0.259	524	0.981
LEXIW3	0.52	2	0.65	0.742	1479	0.998	0.258	523	0.981
ANHF2	0.52	2	0.65	0.742	1480	0.998	0.258	522	0.981
QGQ623	0.53	2	0.65	0.742	1481	0.998	0.258	521	0.981
YIM63	0.53	2	0.65	0.743	1482	0.998	0.257	520	0.981
QBYX2	0.53	2	0.65	0.743	1483	0.998	0.257	519	0.981
OZLYP96	0.53	2	0.65	0.743	1484	0.998	0.257	518	0.981
WHFCN1	0.53	2	0.65	0.743	1485	0.998	0.257	517	0.981
GUELS32	0.53	2	0.65	0.743	1486	0.998	0.257	516	0.981
PWIV612	0.53	2	0.65	0.744	1487	0.998	0.256	515	0.981
EWHN9	0.54	2	0.66	0.744	1488	0.998	0.256	514	0.981
LLG81	0.55	2	0.66	0.746	1489	0.998	0.254	513	0.981
EVX8	0.57	2	0.67	0.749	1490	0.998	0.251	512	0.98
BUD839	0.57	2	0.67	0.75	1491	0.998	0.25	511	0.98
LTL654	0.57	2	0.67	0.75	1492	0.998	0.25	510	0.98
YRAUE25	0.57	2	0.67	0.75	1493	0.998	0.25	509	0.98
WLRV04	0.58	2	0.68	0.75	1494	0.998	0.25	508	0.98
MQS126	0.58	2	0.68	0.75	1495	0.998	0.25	507	0.98
RHURN65	0.58	2	0.68	0.751	1496	0.998	0.249	506	0.98
MDER714	0.59	2	0.68	0.753	1497	0.998	0.247	505	0.979
NAF81	0.59	2	0.68	0.753	1498	0.998	0.247	504	0.979
DEWG63	0.59	2	0.68	0.753	1499	0.998	0.247	503	0.979
LGEV4	0.60	2	0.69	0.754	1500	0.998	0.246	502	0.979
ULH8	0.60	2	0.69	0.754	1501	0.998	0.246	501	0.979
ZGMA18	0.60	2	0.69	0.754	1502	0.998	0.246	500	0.979
EQH39	0.60	2	0.69	0.754	1503	0.998	0.246	499	0.979
MKM24	0.61	2	0.69	0.755	1504	0.998	0.245	498	0.979
NAE6	0.61	2	0.69	0.756	1505	0.998	0.244	497	0.979
WAZPD38	0.62	2	0.70	0.757	1506	0.998	0.243	496	0.979
GLZCA7	0.62	2	0.70	0.757	1507	0.998	0.243	495	0.979
BZVK053	0.62	2	0.70	0.758	1508	0.998	0.242	494	0.979
GHMS31	0.62	2	0.70	0.758	1509	0.998	0.242	493	0.979
DEU7	0.62	2	0.70	0.758	1510	0.998	0.242	492	0.979
IAE9	0.63	2	0.70	0.759	1511	0.998	0.241	491	0.979
LBT8	0.63	2	0.70	0.759	1512	0.998	0.241	490	0.979
TKZR3	0.63	2	0.70	0.759	1513	0.998	0.241	489	0.979
VAUC46	0.63	2	0.70	0.759	1514	0.998	0.241	488	0.979
EBNIY62	0.63	2	0.70	0.759	1515	0.998	0.241	487	0.979
QPYM326	0.64	2	0.71	0.76	1516	0.998	0.24	486	0.979
FNCA6	0.64	2	0.71	0.761	1517	0.998	0.239	485	0.979
UYLQB45	0.64	2	0.71	0.761	1518	0.998	0.239	484	0.979
UZFJ095	0.64	2	0.71	0.761	1519	0.998	0.239	483	0.979
FPD021	0.64	2	0.71	0.761	1520	0.998	0.239	482	0.979
YWXFM368	0.64	2	0.71	0.761	1521	0.998	0.239	481	0.979
MRC26	0.64	2	0.71	0.761	1522	0.998	0.239	480	0.979
VVOQM9	0.64	2	0.71	0.761	1523	0.998	0.239	479	0.979
QUKGE245	0.65	2	0.71	0.762	1524	0.998	0.238	478	0.979
QQUDF6	0.65	2	0.71	0.762	1525	0.998	0.238	477	0.979
IVXJO0	0.65	2	0.71	0.762	1526	0.998	0.238	476	0.979
ICLD8	0.66	2	0.72	0.763	1527	0.998	0.237	475	0.979
RYIR058	0.66	2	0.72	0.763	1528	0.998	0.237	474	0.979
FVIF9	0.66	2	0.72	0.764	1529	0.998	0.236	473	0.979
MNU9	0.66	2	0.72	0.764	1530	0.998	0.236	472	0.979
LIV078	0.66	2	0.72	0.764	1531	0.998	0.236	471	0.979
OVN620	0.67	2	0.72	0.765	1532	0.998	0.235	470	0.979
HDSC63	0.67	2	0.72	0.765	1533	0.998	0.235	469	0.979
FZXVQ1	0.68	2	0.73	0.767	1534	0.998	0.233	468	0.979
EESDL1	0.68	2	0.73	0.767	1535	0.998	0.233	467	0.979
LSQ651	0.69	2	0.73	0.768	1536	0.998	0.232	466	0.979
YJG85	0.69	2	0.73	0.768	1537	0.998	0.232	465	0.979
ECW21	0.69	2	0.73	0.769	1538	0.998	0.231	464	0.979
IZVQC25	0.70	2	0.74	0.769	1539	0.998	0.231	463	0.979
XGDIA60	0.70	2	0.74	0.769	1540	0.998	0.231	462	0.979
APY1	0.70	2	0.74	0.77	1541	0.998	0.23	461	0.979
VOC5	0.72	2	0.75	0.772	1542	0.998	0.228	460	0.979
MOKBA9	0.72	2	0.75	0.772	1543	0.998	0.228	459	0.979
HIP9	0.72	2	0.75	0.773	1544	0.998	0.227	458	0.979
QIPLH9	0.72	2	0.75	0.773	1545	0.998	0.227	457	0.979
SCGF8	0.73	2	0.75	0.774	1546	0.998	0.226	456	0.979
WZU35	0.74	2	0.76	0.775	1547	0.998	0.225	455	0.979
DIEH916	0.74	2	0.76	0.775	1548	0.998	0.225	454	0.979
PONLU49	0.75	2	0.76	0.777	1549	0.998	0.223	453	0.979
PLMX321	0.75	2	0.76	0.777	1550	0.998	0.223	452	0.979
MQZ40	0.75	2	0.76	0.778	1551	0.998	0.222	451	0.979
ILQRI3	0.76	2	0.77	0.779	1552	0.998	0.221	450	0.979
VJCI2	0.76	2	0.77	0.779	1553	0.998	0.221	449	0.979
IIR0	0.76	2	0.77	0.779	1554	0.998	0.221	448	0.979
KHZ7	0.76	2	0.77	0.779	1555	0.998	0.221	447	0.979
HEWSQ71	0.77	2	0.77	0.78	1556	0.998	0.22	446	0.979
SCMF5	0.77	2	0.77	0.78	1557	0.998	0.22	445	0.979
NYHXR3	0.78	2	0.78	0.781	1558	0.998	0.219	444	0.979
JZBM413	0.78	2	0.78	0.782	1559	0.998	0.218	443	0.979
EYRXA93	0.78	2	0.78	0.782	1560	0.998	0.218	442	0.979
TBLE80	0.78	2	0.78	0.782	1561	0.998	0.218	441	0.979
ACLZI68	0.78	2	0.78	0.783	1562	0.998	0.217	440	0.979
YBTF8	0.79	2	0.78	0.784	1563	0.998	0.216	439	0.979
WUEP615	0.80	2	0.79	0.785	1564	0.998	0.215	438	0.979
DHSJ2	0.80	2	0.79	0.785	1565	0.998	0.215	437	0.979
PAQEU5	0.80	2	0.79	0.785	1566	0.998	0.215	436	0.979
UXA230	0.80	2	0.79	0.786	1567	0.998	0.214	435	0.979
NLRMT5	0.81	2	0.79	0.786	1568	0.998	0.214	434	0.979
BYJXN721	0.81	2	0.80	0.787	1569	0.998	0.213	433	0.979
HRIKY785	0.82	2	0.80	0.787	1570	0.998	0.213	432	0.979
JLVJ03	0.82	2	0.80	0.788	1571	0.998	0.212	431	0.979
XWVM90	0.83	2	0.80	0.789	1572	0.998	0.211	430	0.979
CTNFX94	0.83	2	0.81	0.79	1573	0.998	0.21	429	0.979
UWRT92	0.83	2	0.81	0.79	1574	0.998	0.21	428	0.979
OBL39	0.84	2	0.81	0.791	1575	0.998	0.209	427	0.979
OPFTS15	0.84	2	0.81	0.791	1576	0.998	0.209	426	0.979
NHLWV3	0.85	2	0.81	0.791	1577	0.998	0.209	425	0.979
QWP91	0.85	2	0.81	0.792	1578	0.998	0.208	424	0.979
CKU5	0.85	2	0.81	0.792	1579	0.998	0.208	423	0.979
RVZA931	0.86	2	0.82	0.793	1580	0.998	0.207	422	0.979
BMY0	0.87	2	0.82	0.795	1581	0.998	0.205	421	0.976
VGNTU9	0.87	2	0.82	0.795	1582	0.998	0.205	420	0.976
HRG408	0.87	2	0.82	0.795	1583	0.998	0.205	419	0.976
WCL246	0.88	2	0.83	0.797	1584	0.998	0.203	418	0.973
SEH613	0.88	2	0.83	0.797	1585	0.998	0.203	417	0.973
DGR54	0.89	2	0.83	0.797	1586	0.998	0.203	416	0.973
XXNLB5	0.89	2	0.83	0.798	1587	0.998	0.202	415	0.973
IEWO670	0.89	2	0.84	0.798	1588	0.998	0.202	414	0.973
EPL31	0.89	2	0.84	0.798	1589	0.998	0.202	413	0.973
GCXJO924	0.89	2	0.84	0.799	1590	0.998	0.201	412	0.973
NGF72	0.90	2	0.84	0.799	1591	0.998	0.201	411	0.973
WBK6	0.92	2	0.85	0.802	1592	0.998	0.198	410	0.969
XZAJV148	0.92	2	0.85	0.802	1593	0.998	0.198	409	0.969
RFWY6	0.92	2	0.85	0.802	1594	0.998	0.198	408	0.969
AULR52	0.93	2	0.86	0.804	1595	0.998	0.196	407	0.963
FNL63	0.94	2	0.86	0.805	1596	0.998	0.195	406	0.963
OXH6	0.94	2	0.86	0.805	1597	0.998	0.195	405	0.961
RVF6	0.95	2	0.86	0.806	1598	0.998	0.194	404	0.96
MXVUM452	0.96	2	0.87	0.807	1599	0.998	0.193	403	0.958
PVRI74	0.96	2	0.87	0.808	1600	0.998	0.192	402	0.957
DZR395	0.97	2	0.87	0.809	1601	0.998	0.191	401	0.953
VAL2	0.97	2	0.88	0.81	1602	0.998	0.19	400	0.953
PRNSI789	0.98	2	0.88	0.81	1603	0.998	0.19	399	0.953
SZLY31	0.98	2	0.88	0.81	1604	0.998	0.19	398	0.953
XTD20	0.98	2	0.88	0.811	1605	0.998	0.189	397	0.953
PPGEY85	0.98	2	0.88	0.811	1606	0.998	0.189	396	0.953
YRTH2	0.98	2	0.88	0.811	1607	0.998	0.189	395	0.953
CZMX812	0.98	2	0.88	0.811	1608	0.998	0.189	394	0.953
EDOX3	0.99	2	0.88	0.811	1609	0.998	0.189	393	0.953
TUW09	0.99	2	0.88	0.811	1610	0.998	0.189	392	0.953
EBR6	0.99	2	0.88	0.812	1611	0.998	0.188	391	0.953
GDSA8	0.99	2	0.88	0.812	1612	0.998	0.188	390	0.953
YRGVA46	1.00	2	0.89	0.813	1613	0.998	0.187	389	0.953
GEOJH186	1.00	2	0.89	0.813	1614	0.998	0.187	388	0.953
PDBP473	1.00	2	0.89	0.813	1615	0.998	0.187	387	0.953
TDRA807	1.00	2	0.89	0.813	1616	0.998	0.187	386	0.953
JOAKF247	1.01	2	0.89	0.814	1617	0.998	0.186	385	0.953
WSDEY28	1.01	2	0.89	0.814	1618	0.998	0.186	384	0.953
QXNA038	1.01	2	0.90	0.815	1619	0.998	0.185	383	0.953
XEI70	1.01	2	0.90	0.815	1620	0.998	0.185	382	0.953
ALE547	1.01	2	0.90	0.815	1621	0.998	0.185	381	0.953
GGF93	1.02	2	0.90	0.815	1622	0.998	0.185	380	0.953
SGRYO7	1.02	2	0.90	0.816	1623	0.998	0.184	379	0.953
TKNE074	1.02	2	0.90	0.816	1624	0.998	0.184	378	0.953
NBDY8	1.02	2	0.90	0.816	1625	0.998	0.184	377	0.953
JMH2	1.02	2	0.90	0.816	1626	0.998	0.184	376	0.953
HUBP931	1.03	2	0.90	0.817	1627	0.998	0.183	375	0.953
SNDK796	1.04	2	0.91	0.818	1628	0.998	0.182	374	0.953
VDJEW7	1.04	2	0.91	0.818	1629	0.998	0.182	373	0.953
YOIE456	1.04	2	0.91	0.819	1630	0.998	0.181	372	0.953
CNVCO90	1.05	2	0.91	0.82	1631	0.998	0.18	371	0.953
XRUT26	1.06	2	0.92	0.821	1632	0.998	0.179	370	0.953
KUN238	1.06	2	0.92	0.821	1633	0.998	0.179	369	0.953
OED3	1.06	2	0.92	0.821	1634	0.998	0.179	368	0.953
VPA4	1.06	2	0.92	0.821	1635	0.998	0.179	367	0.953
PDHK07	1.06	2	0.92	0.821	1636	0.998	0.179	366	0.953
LKU741	1.07	2	0.93	0.823	1637	0.998	0.177	365	0.953
SOAF69	1.07	2	0.93	0.823	1638	0.998	0.177	364	0.953
YGPHN0	1.08	2	0.93	0.823	1639	0.998	0.177	363	0.953
IEAG6	1.08	2	0.93	0.824	1640	0.998	0.176	362	0.953
IVERG039	1.08	2	0.93	0.824	1641	0.998	0.176	361	0.953
UUQVF128	1.08	2	0.93	0.824	1642	0.998	0.176	360	0.953
KPSJD05	1.09	2	0.93	0.825	1643	0.998	0.175	359	0.953
UEZ21	1.10	2	0.94	0.826	1644	0.998	0.174	358	0.953
SXIA918	1.10	2	0.94	0.827	1645	0.998	0.173	357	0.953
HKN8	1.10	2	0.94	0.827	1646	0.998	0.173	356	0.953
ROL7	1.10	2	0.94	0.827	1647	0.998	0.173	355	0.953
NSJM91	1.11	2	0.94	0.827	1648	0.998	0.173	354	0.953
USX68	1.11	2	0.95	0.828	1649	0.998	0.172	353	0.953
SJKXI5	1.11	2	0.95	0.828	1650	0.998	0.172	352	0.953
JEXJB16	1.12	2	0.95	0.829	1651	0.998	0.171	351	0.953
CJBGM3	1.12	2	0.95	0.829	1652	0.998	0.171	350	0.953
PZL714	1.12	2	0.95	0.829	1653	0.998	0.171	349	0.953
LAVI3	1.12	2	0.95	0.829	1654	0.998	0.171	348	0.953
CIRNF692	1.12	2	0.95	0.829	1655	0.998	0.171	347	0.953
GPRZU42	1.13	2	0.95	0.83	1656	0.998	0.17	346	0.953
KITMX95	1.13	2	0.96	0.83	1657	0.998	0.17	345	0.953
INKVA045	1.13	2	0.96	0.83	1658	0.998	0.17	344	0.953
NUQG134	1.13	2	0.96	0.831	1659	0.998	0.169	343	0.953
OIS072	1.14	2	0.96	0.831	1660	0.998	0.169	342	0.953
WWN9	1.14	2	0.96	0.831	1661	0.998	0.169	341	0.953
HYS50	1.14	2	0.96	0.832	1662	0.998	0.168	340	0.953
OIUS2	1.14	2	0.96	0.832	1663	0.998	0.168	339	0.953
KVC163	1.15	2	0.96	0.832	1664	0.998	0.168	338	0.953
XJL3	1.15	2	0.97	0.833	1665	0.998	0.167	337	0.953
MNUO509	1.15	2	0.97	0.833	1666	0.998	0.167	336	0.953
EAQN08	1.16	2	0.97	0.834	1667	0.998	0.166	335	0.953
BHQB25	1.16	2	0.97	0.835	1668	0.998	0.165	334	0.953
QLI67	1.16	2	0.97	0.835	1669	0.998	0.165	333	0.953
SPX86	1.16	2	0.97	0.835	1670	0.998	0.165	332	0.953
YYHQ8	1.17	2	0.97	0.835	1671	0.998	0.165	331	0.953
BQTKS56	1.17	2	0.97	0.835	1672	0.998	0.165	330	0.953
WTON8	1.18	2	0.98	0.837	1673	0.998	0.163	329	0.953
DUG1	1.18	2	0.98	0.837	1674	0.998	0.163	328	0.953
GWI4	1.19	2	0.99	0.838	1675	0.998	0.162	327	0.953
NGOSX425	1.20	2	0.99	0.839	1676	0.998	0.161	326	0.953
DFQ13	1.20	2	0.99	0.839	1677	0.998	0.161	325	0.953
MXMC0	1.20	2	0.99	0.839	1678	0.998	0.161	324	0.953
HQP26	1.20	2	0.99	0.839	1679	0.998	0.161	323	0.953
XFLIR20	1.21	2	0.99	0.84	1680	0.998	0.16	322	0.953
CCW82	1.21	2	1.00	0.841	1681	0.998	0.159	321	0.953
AFQ935	1.21	2	1.00	0.841	1682	0.998	0.159	320	0.953
BEZMK4	1.22	2	1.00	0.842	1683	0.998	0.158	319	0.953
NCK896	1.22	2	1.00	0.842	1684	0.998	0.158	318	0.953
PSU2	1.22	2	1.00	0.842	1685	0.998	0.158	317	0.953
PAU973	1.22	2	1.00	0.842	1686	0.998	0.158	316	0.953
PUSC418	1.23	2	1.01	0.843	1687	0.998	0.157	315	0.953
GDCU952	1.23	2	1.01	0.843	1688	0.998	0.157	314	0.953
LOWV197	1.24	2	1.01	0.844	1689	0.998	0.156	313	0.953
EZEW3	1.24	2	1.01	0.844	1690	0.998	0.156	312	0.953
YUFY2	1.25	2	1.02	0.845	1691	0.998	0.155	311	0.953
MKWYD561	1.25	2	1.02	0.845	1692	0.998	0.155	310	0.953
XRF02	1.26	2	1.02	0.846	1693	0.998	0.154	309	0.953
BVQOL67	1.27	2	1.02	0.847	1694	0.998	0.153	308	0.953
DXPB019	1.27	2	1.02	0.847	1695	0.998	0.153	307	0.953
VOSXM5	1.27	2	1.03	0.848	1696	0.998	0.152	306	0.953
OKR410	1.28	2	1.03	0.848	1697	0.998	0.152	305	0.953
TSPL7	1.28	2	1.03	0.848	1698	0.998	0.152	304	0.953
PBJD453	1.28	2	1.03	0.849	1699	0.998	0.151	303	0.953
ZPUE74	1.28	2	1.03	0.849	1700	0.998	0.151	302	0.953
KMWSB56	1.28	2	1.03	0.849	1701	0.998	0.151	301	0.953
FNGVC429	1.29	2	1.03	0.849	1702	0.999	0.151	300	0.953
JYW701	1.30	2	1.04	0.851	1703	0.999	0.149	299	0.953
SKM143	1.30	2	1.04	0.851	1704	0.999	0.149	298	0.953
CWOLN1	1.30	2	1.04	0.851	1705	0.999	0.149	297	0.953
BCBR41	1.31	2	1.05	0.852	1706	1	0.148	296	0.953
AUHAV1	1.32	2	1.05	0.853	1707	1	0.147	295	0.953
IHGDM98	1.32	2	1.05	0.853	1708	1	0.147	294	0.953
XDGNW1	1.32	2	1.05	0.854	1709	1	0.146	293	0.953
TWR951	1.33	2	1.06	0.855	1710	1	0.145	292	0.953
FCM87	1.35	2	1.06	0.857	1711	1	0.143	291	0.953
KPD286	1.35	2	1.07	0.857	1712	1	0.143	290	0.953
KLW658	1.35	2	1.07	0.857	1713	1	0.143	289	0.953
WOKQ67	1.36	2	1.07	0.858	1714	1	0.142	288	0.953
AJPAW5	1.36	2	1.07	0.858	1715	1	0.142	287	0.953
OOGDB8	1.37	2	1.08	0.859	1716	1	0.141	286	0.953
LXZIV76	1.38	2	1.08	0.86	1717	1	0.14	285	0.953
MCSL45	1.39	2	1.08	0.861	1718	1	0.139	284	0.953
ZVEP85	1.40	2	1.09	0.863	1719	1	0.137	283	0.953
EZH7	1.40	2	1.09	0.863	1720	1	0.137	282	0.953
TNV9	1.41	2	1.10	0.864	1721	1	0.136	281	0.953
GYJU76	1.44	2	1.11	0.867	1722	1	0.133	280	0.95
SLQ58	1.45	2	1.11	0.867	1723	1	0.133	279	0.95
BTSH6	1.45	2	1.12	0.868	1724	1	0.132	278	0.949
ZBXSJ8	1.46	2	1.12	0.869	1725	1	0.131	277	0.949
IDABO47	1.46	2	1.12	0.869	1726	1	0.131	276	0.949
DWGS3	1.46	2	1.12	0.869	1727	1	0.131	275	0.949
GOH894	1.47	2	1.13	0.87	1728	1	0.13	274	0.949
XAL4	1.47	2	1.13	0.87	1729	1	0.13	273	0.949
KLZ89	1.48	2	1.13	0.871	1730	1	0.129	272	0.949
MWTDK9	1.48	2	1.13	0.871	1731	1	0.129	271	0.949
LHLYU8	1.48	2	1.13	0.871	1732	1	0.129	270	0.949
VKJBG2	1.48	2	1.13	0.872	1733	1	0.128	269	0.949
EMS78	1.49	2	1.14	0.872	1734	1	0.128	268	0.949
MJGW936	1.50	2	1.14	0.873	1735	1	0.127	267	0.949
UBC893	1.50	2	1.14	0.873	1736	1	0.127	266	0.949
JAKV895	1.50	2	1.14	0.873	1737	1	0.127	265	0.949
WTZG43	1.51	2	1.14	0.874	1738	1	0.126	264	0.949
DGPAU901	1.51	2	1.15	0.874	1739	1	0.126	263	0.949
CPV8	1.51	2	1.15	0.875	1740	1	0.125	262	0.949
SSEPL459	1.52	2	1.15	0.875	1741	1	0.125	261	0.949
KZH5	1.52	2	1.15	0.875	1742	1	0.125	260	0.949
ANL51	1.52	2	1.15	0.876	1743	1	0.124	259	0.949
QLJ261	1.52	2	1.15	0.876	1744	1	0.124	258	0.949
GJE53	1.53	2	1.15	0.876	1745	1	0.124	257	0.949
OBPN02	1.54	2	1.16	0.878	1746	1	0.122	256	0.949
MJSVA23	1.55	2	1.17	0.878	1747	1	0.122	255	0.949
EWC0	1.56	2	1.17	0.879	1748	1	0.121	254	0.949
GBA4	1.58	2	1.18	0.882	1749	1	0.118	253	0.937
ZLH49	1.58	2	1.18	0.882	1750	1	0.118	252	0.937
XFV586	1.58	2	1.18	0.882	1751	1	0.118	251	0.937
JUOYN1	1.59	2	1.19	0.882	1752	1	0.118	250	0.937
CSE412	1.59	2	1.19	0.882	1753	1	0.118	249	0.937
QXO056	1.59	2	1.19	0.883	1754	1	0.117	248	0.937
AJT7	1.59	2	1.19	0.883	1755	1	0.117	247	0.937
TRK90	1.60	2	1.19	0.883	1756	1	0.117	246	0.937
DZTA92	1.60	2	1.19	0.883	1757	1	0.117	245	0.937
IJRUY04	1.60	2	1.19	0.883	1758	1	0.117	244	0.937
LVOU246	1.60	2	1.19	0.884	1759	1	0.116	243	0.937
GTFK34	1.60	2	1.19	0.884	1760	1	0.116	242	0.937
URN6	1.61	2	1.20	0.884	1761	1	0.116	241	0.937
EQXU90	1.61	2	1.20	0.885	1762	1	0.115	240	0.937
OPLJM5	1.62	2	1.20	0.885	1763	1	0.115	239	0.937
FRXU09	1.63	2	1.21	0.886	1764	1	0.114	238	0.937
VWGFJ8	1.63	2	1.21	0.886	1765	1	0.114	237	0.937
CZD71	1.64	2	1.21	0.887	1766	1	0.113	236	0.937
YUS689	1.64	2	1.21	0.887	1767	1	0.113	235	0.937
WXNT7	1.65	2	1.22	0.888	1768	1	0.112	234	0.937
JHETG51	1.65	2	1.22	0.888	1769	1	0.112	233	0.937
FQPJF04	1.65	2	1.22	0.888	1770	1	0.112	232	0.937
YQAP23	1.65	2	1.22	0.888	1771	1	0.112	231	0.937
AYA2	1.66	2	1.22	0.889	1772	1	0.111	230	0.937
COM30	1.67	2	1.23	0.89	1773	1	0.11	229	0.937
OTVC70	1.67	2	1.23	0.89	1774	1	0.11	228	0.937
WRJ14	1.67	2	1.23	0.89	1775	1	0.11	227	0.937
NFB01	1.67	2	1.23	0.89	1776	1	0.11	226	0.937
QHRQ38	1.68	2	1.23	0.891	1777	1	0.109	225	0.937
MOA9	1.68	2	1.23	0.891	1778	1	0.109	224	0.937
OHJQ5	1.68	2	1.23	0.891	1779	1	0.109	223	0.937
UCR04	1.68	2	1.24	0.892	1780	1	0.108	222	0.937
TGNIO01	1.70	2	1.24	0.893	1781	1	0.107	221	0.937
EDMVH37	1.70	2	1.24	0.893	1782	1	0.107	220	0.937
LWKRP187	1.70	2	1.24	0.893	1783	1	0.107	219	0.937
HYE8	1.70	2	1.25	0.894	1784	1	0.106	218	0.937
APY253	1.71	2	1.25	0.894	1785	1	0.106	217	0.937
DNT4	1.72	2	1.25	0.895	1786	1	0.105	216	0.937
GBIHX5	1.72	2	1.25	0.895	1787	1	0.105	215	0.937
WZV03	1.73	2	1.26	0.896	1788	1	0.104	214	0.937
CQW3	1.74	2	1.26	0.896	1789	1	0.104	213	0.937
VTQRP583	1.75	2	1.27	0.897	1790	1	0.103	212	0.937
IYP7	1.75	2	1.27	0.898	1791	1	0.102	211	0.937
VEU9	1.76	2	1.27	0.898	1792	1	0.102	210	0.937
CDC59	1.76	2	1.27	0.899	1793	1	0.101	209	0.937
SHA2	1.76	2	1.27	0.899	1794	1	0.101	208	0.937
KBQJ37	1.77	2	1.28	0.899	1795	1	0.101	207	0.937
RPO754	1.78	2	1.29	0.901	1796	1	0.0992	206	0.937
ZVC2	1.79	2	1.29	0.901	1797	1	0.0991	205	0.937
MDVE04	1.79	2	1.29	0.902	1798	1	0.0984	204	0.937
HSTF768	1.80	2	1.29	0.902	1799	1	0.098	203	0.937
LNP3	1.80	2	1.30	0.902	1800	1	0.0976	202	0.937
LNHM90	1.81	2	1.30	0.903	1801	1	0.0973	201	0.937
UXCZI8	1.82	2	1.30	0.904	1802	1	0.0962	200	0.937
OTU28	1.84	2	1.31	0.905	1803	1	0.0946	199	0.937
FSMFC4	1.84	2	1.32	0.906	1804	1	0.0942	198	0.937
XMKH4	1.86	2	1.32	0.907	1805	1	0.0928	197	0.937
YFZ164	1.86	2	1.32	0.907	1806	1	0.0927	196	0.937
BLAYE159	1.87	2	1.33	0.908	1807	1	0.0923	195	0.937
SNRKC764	1.87	2	1.33	0.908	1808	1	0.0921	194	0.937
MBA27	1.87	2	1.33	0.908	1809	1	0.0918	193	0.937
WWM853	1.87	2	1.33	0.908	1810	1	0.0916	192	0.937
RXIQB70	1.90	2	1.34	0.911	1811	1	0.0894	191	0.937
PBWSO45	1.91	2	1.35	0.912	1812	1	0.0884	190	0.931
BJS08	1.92	2	1.35	0.912	1813	1	0.0882	189	0.931
QOW5	1.92	2	1.35	0.912	1814	1	0.0879	188	0.931
